Unnamed: 0,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,latitude,longitude,raw_address,is_exact_address_hidden,street_name,street_number,portal,floor,is_floor_under,door,neighborhood_id,operation,rent_price,rent_price_by_area,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,are_pets_allowed,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_furnished,is_kitchen_equipped,is_accessible,has_green_zones,energy_certificate,has_parking,has_private_parking,has_public_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
6426,15316,Piso en venta en calle Azor,"Campamento, Madrid",65.0,49.0,3,1.0,,,,,Calle Azor,True,Calle Azor,,,1.0,False,,Neighborhood 68: Campamento (2275.63 €/m2) - District 10: Latina,sale,650,,False,126000,1938,True,HouseType 1: Pisos,False,False,1968.0,False,True,,,True,False,True,,,True,,,,,,,no indicado,False,,,,,,,,
6430,15312,Piso en venta en Los Cármenes,"Latina, Madrid",130.0,95.0,4,2.0,,,,,,True,,,,9.0,False,,Neighborhood 71: Los Cármenes (2458.61 €/m2) - District 10: Latina,sale,1405,,False,385000,2962,True,HouseType 1: Pisos,False,False,1969.0,True,False,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,False,True,False,True
6431,15311,Piso en venta en Águilas,"Latina, Madrid",80.0,,3,1.0,,,,,,True,,,,3.0,False,,Neighborhood 66: Águilas (2110.34 €/m2) - District 10: Latina,sale,933,,False,205000,2562,True,HouseType 1: Pisos,False,False,1970.0,False,True,,,True,True,True,,,True,,,,,True,True,E,False,,,,,,,,
6433,15309,Piso en venta en ALHAMBRA,"Lucero, Madrid",80.0,,3,1.0,,,,,ALHAMBRA,True,ALHAMBRA,,,1.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,734,,False,147500,1844,True,HouseType 1: Pisos,False,False,1962.0,False,True,,True,True,True,True,,,True,,,,,,,en trámite,False,,,,,False,True,False,True
6434,15308,"Piso en venta en calle Antonio Ulloa, 3","Puerta del Ángel, Madrid",71.0,60.0,3,1.0,,,,,"Calle Antonio Ulloa, 3",False,Calle Antonio Ulloa,3,,1.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,768,,False,156600,2206,True,HouseType 1: Pisos,True,False,1977.0,,,,True,,False,,,,True,,,,,,,no indicado,False,,,,,,,,
6440,15302,Estudio en venta en calle de Pericles,"Puerta del Ángel, Madrid",26.0,21.0,0,1.0,,,,,Calle de Pericles,True,Calle de Pericles,,,2.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,539,,False,99900,3842,True,,False,False,1926.0,False,True,,True,,False,True,,,True,,,,,,,en trámite,False,,,,,,,,
6442,15300,Piso en venta en calle Castuera,"Lucero, Madrid",53.0,,2,1.0,,,,,Calle Castuera,True,Calle Castuera,,,2.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,662,,False,129000,2434,True,HouseType 1: Pisos,False,False,1966.0,False,True,,True,,False,True,,,,True,,,,,,en trámite,False,,,,,True,False,True,False
6446,15296,Piso en venta en calle María del Carmen,"Puerta del Ángel, Madrid",55.0,32.0,1,1.0,,,,,Calle María del Carmen,True,Calle María del Carmen,,,2.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,705,,False,140000,2545,True,HouseType 1: Pisos,False,False,2004.0,False,True,,True,True,True,True,,,,,True,,,,,E,False,,,,,,,,
6449,15293,"Piso en venta en calle de Oliva de Plasencia, 25","Águilas, Madrid",89.0,,3,1.0,,,,,"Calle de Oliva de Plasencia, 25",False,Calle de Oliva de Plasencia,25,,1.0,False,,Neighborhood 66: Águilas (2110.34 €/m2) - District 10: Latina,sale,851,,False,180000,2022,True,HouseType 1: Pisos,False,False,1971.0,,,,,True,True,True,,,True,,,,,True,,en trámite,False,,,,,,,,
6457,15285,Dúplex en venta en GALLUR,"Los Cármenes, Madrid",89.0,78.0,4,1.0,,,,,GALLUR,True,GALLUR,,,5.0,False,,Neighborhood 71: Los Cármenes (2458.61 €/m2) - District 10: Latina,sale,758,,False,154000,1730,True,HouseType 4: Dúplex,False,False,1978.0,False,True,,,,True,True,,,,,,,,,,en trámite,False,,,,,,,,
6458,15284,Piso en venta en paseo DE LOS OLIVOS,"Puerta del Ángel, Madrid",65.0,55.0,3,1.0,,,,,Paseo DE LOS OLIVOS,True,Paseo DE LOS OLIVOS,,,2.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,737,,False,148270,2281,True,HouseType 1: Pisos,True,False,1967.0,,,,,,False,True,,,True,,,,,,,E,False,,,,,,,,
6462,15280,Piso en venta en Picaza,"Aluche, Madrid",65.0,,2,1.0,,,,,Picaza,True,Picaza,,,3.0,False,,Neighborhood 67: Aluche (2190.48 €/m2) - District 10: Latina,sale,583,,False,110000,1692,True,HouseType 1: Pisos,True,False,1965.0,False,True,,True,True,False,True,,,True,True,,,,,,en trámite,False,,,,,False,False,True,True
6465,15277,Piso en venta en calle de Fuente de Lima,"Águilas, Madrid",78.0,,1,1.0,,,,,Calle de Fuente de Lima,True,Calle de Fuente de Lima,,,7.0,False,,Neighborhood 66: Águilas (2110.34 €/m2) - District 10: Latina,sale,945,,False,209000,2679,True,HouseType 1: Pisos,False,,1999.0,,,,,,True,,,,,,,,,,,en trámite,False,,,,,,,,
6470,15272,Piso en venta en calle Sepulveda,"Lucero, Madrid",77.0,62.0,3,1.0,,,,,Calle Sepulveda,True,Calle Sepulveda,,,2.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,740,,False,149000,1935,True,HouseType 1: Pisos,True,False,1965.0,False,True,,,,True,True,,,,True,,,,,,en trámite,False,,,,,,,,
6471,15271,Piso en venta en jaime vera,"Puerta del Ángel, Madrid",40.0,,1,1.0,,,,,jaime vera,True,jaime vera,,,1.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,762,,False,155000,3875,True,HouseType 1: Pisos,False,False,1927.0,False,True,,,True,False,False,,,,,,,,,,en trámite,False,,,,,,,,
6474,15268,Piso en venta en calle De Escalona,"Aluche, Madrid",96.0,85.0,4,2.0,,,,,Calle De Escalona,True,Calle De Escalona,,,2.0,False,,Neighborhood 67: Aluche (2190.48 €/m2) - District 10: Latina,sale,1122,,False,270000,2812,True,HouseType 1: Pisos,False,False,1971.0,True,False,,True,True,True,True,,,,,,,,,True,en trámite,False,,,,,False,False,False,True
6475,15267,Piso en venta en calle de Soledad Cazorla,"Águilas, Madrid",77.0,,3,1.0,,,,,Calle de Soledad Cazorla,True,Calle de Soledad Cazorla,,,1.0,False,,Neighborhood 66: Águilas (2110.34 €/m2) - District 10: Latina,sale,904,,False,196000,2545,True,HouseType 1: Pisos,False,False,1975.0,False,True,,,True,True,True,,,,,,,,True,True,en trámite,False,,,,,True,False,True,False
6477,15265,Piso en venta en calle Santa Infancia,"Puerta del Ángel, Madrid",74.0,,3,1.0,,,,,Calle Santa Infancia,True,Calle Santa Infancia,,,3.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,1009,,False,229900,3107,True,HouseType 1: Pisos,False,False,1965.0,False,True,,True,,True,True,,,True,,,,,True,,en trámite,False,,,,,False,False,False,True
6487,15255,"Piso en venta en calle de Villagarcía, 2","Lucero, Madrid",93.0,75.0,3,1.0,,,,,"Calle de Villagarcía, 2",False,Calle de Villagarcía,2,,3.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,1067,,False,250000,2688,True,HouseType 1: Pisos,False,False,1967.0,False,True,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,False,False,True,False
6488,15254,"Piso en venta en calle Carlina, 8","Lucero, Madrid",90.0,80.0,3,1.0,,,,,"Calle Carlina, 8",False,Calle Carlina,8,,1.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,948,,False,210000,2333,True,HouseType 1: Pisos,False,False,1969.0,True,False,,,True,True,True,,,,True,True,,,True,True,D,True,,,False,20000.0,False,True,False,False
6489,15253,Ático en venta en calle del Ansar,"Los Cármenes, Madrid",81.0,,1,1.0,,,,,Calle del Ansar,True,Calle del Ansar,,,3.0,False,,Neighborhood 71: Los Cármenes (2458.61 €/m2) - District 10: Latina,sale,985,,False,222000,2741,True,HouseType 5: Áticos,False,False,2007.0,False,True,,True,True,True,True,,,True,,True,,,,,E,False,,,,,False,False,True,False
6492,15250,Piso en venta en avenida Portugal,"Puerta del Ángel, Madrid",100.0,,4,1.0,,,,,Avenida Portugal,True,Avenida Portugal,,,2.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,1368,,False,369000,3690,True,HouseType 1: Pisos,True,False,1958.0,False,True,,,True,True,True,,,True,,,,,,,en trámite,False,,,,,True,False,True,False
6493,15249,"Ático en venta en SEBASTIAN ALVARO, 8","Campamento, Madrid",46.0,,1,1.0,,,,,"SEBASTIAN ALVARO, 8",False,SEBASTIAN ALVARO,8,,3.0,False,,Neighborhood 68: Campamento (2275.63 €/m2) - District 10: Latina,sale,851,,False,180000,3913,True,HouseType 5: Áticos,False,False,2000.0,False,True,,True,True,True,True,,,True,,True,,,True,,en trámite,False,,,,,,,,
6502,15240,Piso en venta en calle Luisa Muriel,"Los Cármenes, Madrid",127.0,70.0,2,1.0,,,,,Calle Luisa Muriel,True,Calle Luisa Muriel,,,2.0,False,,Neighborhood 71: Los Cármenes (2458.61 €/m2) - District 10: Latina,sale,1122,,False,270000,2126,True,HouseType 1: Pisos,False,False,1995.0,False,True,,,True,True,True,,True,,,True,,,,,en trámite,True,,,True,0.0,False,False,True,False
6503,15239,Piso en venta en avenida del Manzanares,"Puerta del Ángel, Madrid",123.0,100.0,2,2.0,,,,,Avenida del Manzanares,True,Avenida del Manzanares,,,4.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,1382,,False,375000,3049,True,HouseType 1: Pisos,True,False,1957.0,True,False,,,True,True,True,,,,True,True,,,True,True,en trámite,False,,,,,False,True,False,True
6506,15236,Piso en venta en avenida de Las Águilas,"Águilas, Madrid",60.0,48.0,2,1.0,,,,,Avenida de Las Águilas,True,Avenida de Las Águilas,,,5.0,False,,Neighborhood 66: Águilas (2110.34 €/m2) - District 10: Latina,sale,705,,False,139900,2332,True,HouseType 1: Pisos,False,False,1967.0,,,,,,True,True,,,True,,True,,,True,,en trámite,False,,,,,,,,
6507,15235,Piso en venta en calle Moscareta,"Puerta del Ángel, Madrid",51.0,,1,1.0,,,,,Calle Moscareta,True,Calle Moscareta,,,2.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,736,,False,148000,2902,True,HouseType 1: Pisos,False,False,2006.0,,,,,True,True,True,,,,,True,,,,,en trámite,False,,,,,,,,
6508,15234,Piso en venta en calle Moscareta,"Puerta del Ángel, Madrid",50.0,,1,1.0,,,,,Calle Moscareta,True,Calle Moscareta,,,2.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,736,,False,148000,2960,True,HouseType 1: Pisos,False,False,2006.0,,,,,True,True,True,,,,,True,,,,,en trámite,False,,,,,,,,
6521,15221,Piso en venta en avenida de Portugal,"Puerta del Ángel, Madrid",85.0,80.0,3,2.0,,,,,Avenida de Portugal,True,Avenida de Portugal,,,3.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,1250,,False,320000,3765,True,HouseType 1: Pisos,False,False,1961.0,False,True,,,,True,,,,True,,True,,,,,en trámite,False,,,,,,,,
6522,15220,Piso en venta en calle del Lucero s/n,"Lucero, Madrid",65.0,60.0,2,1.0,,,,,Calle del Lucero s/n,False,,,,3.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,604,,False,115000,1769,True,HouseType 1: Pisos,False,False,1978.0,,,,True,True,False,True,,,True,,,,,,,en trámite,False,,,,,False,False,True,True
6525,15217,Piso en venta en paseo de los Jesuitas,"Puerta del Ángel, Madrid",63.0,,2,1.0,,,,,Paseo de los Jesuitas,True,Paseo de los Jesuitas,,,1.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,913,,False,199000,3159,True,HouseType 1: Pisos,False,False,1969.0,False,True,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,,,,
6526,15216,Piso en venta en calle Camarena,"Aluche, Madrid",80.0,,3,1.0,,,,,Calle Camarena,True,Calle Camarena,,,4.0,False,,Neighborhood 67: Aluche (2190.48 €/m2) - District 10: Latina,sale,979,,False,220000,2750,True,HouseType 1: Pisos,False,False,1970.0,,,,True,,True,True,,,True,,True,,,True,True,en trámite,False,,,,,False,False,True,True
6536,15206,Piso en venta en calle de Cuart de Poblet,"Lucero, Madrid",63.0,,3,1.0,,,,,Calle de Cuart de Poblet,True,Calle de Cuart de Poblet,,,3.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,674,,False,132000,2095,True,HouseType 1: Pisos,False,False,1962.0,False,True,,,,False,True,,,True,,,,,,,F,False,,,,,True,False,True,False
6539,15203,Piso en venta en calle los Yébenes,"Aluche, Madrid",56.0,,2,1.0,,,,,Calle los Yébenes,True,Calle los Yébenes,,,1.0,False,,Neighborhood 67: Aluche (2190.48 €/m2) - District 10: Latina,sale,682,,False,134000,2393,True,HouseType 1: Pisos,False,False,1967.0,False,True,,,,True,True,,,,,True,,,,,en trámite,False,,,,,True,True,False,False
6540,15202,"Piso en venta en carretera de Boadilla del Monte, 46","Campamento, Madrid",190.0,,5,3.0,,,,,"Carretera de Boadilla del Monte, 46",False,Carretera de Boadilla del Monte,46,,5.0,False,,Neighborhood 68: Campamento (2275.63 €/m2) - District 10: Latina,sale,1644,,False,490000,2579,True,HouseType 1: Pisos,False,False,1983.0,False,True,,True,True,True,True,,,True,True,,,,True,True,en trámite,True,,,True,0.0,,,,
6542,15200,"Piso en venta en calle Sepúlveda, 212","Lucero, Madrid",73.0,,2,1.0,,,,,"Calle Sepúlveda, 212",False,Calle Sepúlveda,212,,6.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,1067,,False,250000,3425,True,HouseType 1: Pisos,False,False,1994.0,False,True,,True,True,True,True,,True,,,,,,,True,en trámite,False,,,,,,,,
6543,15199,"Piso en venta en calle Illescas, 69","Aluche, Madrid",62.0,,2,1.0,,,,,"Calle Illescas, 69",False,Calle Illescas,69,,1.0,False,,Neighborhood 67: Aluche (2190.48 €/m2) - District 10: Latina,sale,725,,False,145000,2339,True,HouseType 1: Pisos,False,False,1967.0,False,True,,,True,True,True,,,,True,,,,,,E,False,,,,,False,True,False,False
6544,15198,"Ático en venta en guadarrama, 25","Puerta del Ángel, Madrid",90.0,89.0,1,1.0,,,,,"guadarrama, 25",False,guadarrama,25,,4.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,1230,,False,312000,3467,True,HouseType 5: Áticos,False,False,2019.0,False,True,,True,,True,True,,,True,True,True,,,True,,B,True,,,False,15000.0,True,True,True,True
6545,15197,Piso en venta en avenida del Manzanares,"Los Cármenes, Madrid",88.0,,3,1.0,,,,,Avenida del Manzanares,True,Avenida del Manzanares,,,2.0,False,,Neighborhood 71: Los Cármenes (2458.61 €/m2) - District 10: Latina,sale,1146,,False,279000,3170,True,HouseType 1: Pisos,False,False,1959.0,False,True,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,,,,
6549,15193,Piso en venta en calle Saavedra Fajardo,"Puerta del Ángel, Madrid",202.0,174.0,5,2.0,,,,,Calle Saavedra Fajardo,True,Calle Saavedra Fajardo,,,6.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,1989,,False,640000,3168,True,HouseType 1: Pisos,True,False,1970.0,True,False,,,True,True,True,,,True,,True,,,,True,en trámite,True,,,True,0.0,,,,
6550,15192,Piso en venta en calle San Rufo,"Los Cármenes, Madrid",75.0,66.0,3,1.0,,,,,Calle San Rufo,True,Calle San Rufo,,,5.0,False,,Neighborhood 71: Los Cármenes (2458.61 €/m2) - District 10: Latina,sale,1051,,False,244500,3260,True,HouseType 1: Pisos,True,False,1960.0,True,False,,,True,True,True,,,True,True,,,,,,en trámite,True,,,True,0.0,False,False,True,False
6555,15187,"Piso en venta en paseo de Extremadura, 21","Puerta del Ángel, Madrid",119.0,,3,2.0,,,,,"Paseo de Extremadura, 21",False,Paseo de Extremadura,21,,2.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,1318,,False,348000,2924,True,HouseType 1: Pisos,True,False,1980.0,True,False,,True,True,True,True,,,True,True,,,,True,True,E,False,,,,,False,True,False,True
6563,15179,Piso en venta en calle Concejal Francisco José Jiménez Martín,"Lucero, Madrid",120.0,90.0,3,2.0,,,,,Calle Concejal Francisco José Jiménez Martín,True,Calle Concejal Francisco José Jiménez Martín,,,1.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,1275,,False,330000,2750,True,HouseType 1: Pisos,False,False,2000.0,False,True,,True,True,True,True,,,,,True,,,True,True,en trámite,True,,,True,0.0,True,False,False,True
6564,15178,"Piso en venta en RUEZA, 36","Lucero, Madrid",87.0,,3,1.0,,,,,"RUEZA, 36",False,RUEZA,36,,5.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,1135,,False,275000,3161,True,HouseType 1: Pisos,False,False,1969.0,True,False,,,True,True,True,,,True,,,,,,,E,False,,,,,True,False,False,True
6565,15177,Piso en venta en Cuart dePoblet,"Lucero, Madrid",129.0,,4,2.0,,,,,Cuart dePoblet,True,Cuart dePoblet,,,1.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,979,,False,220000,1705,True,HouseType 1: Pisos,False,False,1962.0,False,True,,True,True,False,True,,,True,,True,,,,,E,False,,,,,,,,
6566,15176,Piso en venta en calle de Villamanín,"Lucero, Madrid",92.0,89.0,3,1.0,,,,,Calle de Villamanín,True,Calle de Villamanín,,,4.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,945,,False,209000,2272,True,HouseType 1: Pisos,False,False,1962.0,True,False,,,True,True,True,,,,,,,,True,,en trámite,False,,,,,False,False,False,True
6568,15174,Piso en venta en paseo de Extremadura,"Lucero, Madrid",74.0,71.0,2,1.0,,,,,Paseo de Extremadura,True,Paseo de Extremadura,,,2.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,777,,False,159000,2149,True,HouseType 1: Pisos,False,False,1964.0,False,True,,True,True,False,True,,,True,,,,,,,en trámite,False,,,,,False,False,True,False
6569,15173,Piso en venta en costanilla de los Olivos,"Puerta del Ángel, Madrid",52.0,48.0,2,1.0,,,,,Costanilla de los Olivos,True,Costanilla de los Olivos,,,4.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,574,,False,108000,2077,True,HouseType 1: Pisos,False,False,1966.0,False,True,,True,True,False,True,,,True,True,,,,,,en trámite,False,,,,,False,False,True,False
6570,15172,Piso en venta en calle de Camarena s/n,"Aluche, Madrid",70.0,67.0,2,1.0,,,,,Calle de Camarena s/n,False,,,,1.0,False,,Neighborhood 67: Aluche (2190.48 €/m2) - District 10: Latina,sale,871,,False,186000,2657,True,HouseType 1: Pisos,False,False,1965.0,False,True,,True,True,False,True,,,,,,,,,,en trámite,False,,,,,False,False,False,True
6575,15167,Piso en venta en calle de Cullera,"Lucero, Madrid",74.0,62.0,2,1.0,,,,,Calle de Cullera,True,Calle de Cullera,,,6.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,674,,False,132000,1784,True,HouseType 1: Pisos,False,False,1985.0,False,True,,True,,True,True,,,,,,,,,,E,False,,,,,,,,
6576,15166,Piso en venta en Illescas,"Aluche, Madrid",84.0,,3,2.0,,,,,Illescas,True,Illescas,,,1.0,False,,Neighborhood 67: Aluche (2190.48 €/m2) - District 10: Latina,sale,910,,False,198000,2357,True,HouseType 1: Pisos,False,False,1968.0,True,False,,True,,True,True,,,,,,,,True,,F,False,,,,,False,False,True,True
6579,15163,Piso en venta en VILLAVICIOSA,"Campamento, Madrid",110.0,100.0,3,2.0,,,,,VILLAVICIOSA,True,VILLAVICIOSA,,,6.0,False,,Neighborhood 68: Campamento (2275.63 €/m2) - District 10: Latina,sale,1093,,False,259500,2359,True,HouseType 1: Pisos,False,False,1970.0,True,False,,,True,True,True,,,True,True,,,,True,True,F,False,,,,,,,,
6580,15162,"Piso en venta en calle Monsalupe, 12","Lucero, Madrid",63.0,50.0,1,1.0,,,,,"Calle Monsalupe, 12",False,Calle Monsalupe,12,,1.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,850,,False,179900,2856,True,HouseType 1: Pisos,False,False,1994.0,False,True,,,True,True,True,,,,,,,,,,en trámite,False,,,,,False,True,False,True
6582,15160,"Piso en venta en Ocaña, 149","Aluche, Madrid",110.0,,3,1.0,,,,,"Ocaña, 149",False,Ocaña,149,,1.0,False,,Neighborhood 67: Aluche (2190.48 €/m2) - District 10: Latina,sale,1002,,False,227500,2068,True,HouseType 1: Pisos,False,False,1974.0,True,False,,True,,True,True,,,,,True,,,True,True,en trámite,False,,,,,True,True,False,True
6587,15155,Piso en venta en paseo de Extremadura,"Lucero, Madrid",65.0,,1,1.0,,,,,Paseo de Extremadura,True,Paseo de Extremadura,,,4.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,979,,False,220000,3385,True,HouseType 1: Pisos,False,False,2001.0,False,True,,True,True,True,True,,,,,True,,,True,True,D,True,,,False,21000.0,False,True,False,True
6596,15146,"Piso en venta en calle Villasandino, 40","Lucero, Madrid",72.0,69.0,3,1.0,,,,,"Calle Villasandino, 40",False,Calle Villasandino,40,,3.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,833,,False,175000,2431,True,HouseType 1: Pisos,True,False,1960.0,False,True,,True,,True,True,,,,,,,,,,en trámite,False,,,,,False,False,True,True
6599,15143,"Piso en venta en calle Azor, 6","Campamento, Madrid",62.0,59.0,2,1.0,,,,,"Calle Azor, 6",False,Calle Azor,6,,1.0,False,,Neighborhood 68: Campamento (2275.63 €/m2) - District 10: Latina,sale,650,,False,126000,2032,True,HouseType 1: Pisos,False,False,1968.0,False,True,,,,False,True,,,,,,,,,,no indicado,False,,,,,False,False,False,True
6600,15142,Piso en venta en calle de Sanchorreja,"Lucero, Madrid",80.0,60.0,2,2.0,,,,,Calle de Sanchorreja,True,Calle de Sanchorreja,,,2.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,1148,,False,279900,3499,True,HouseType 1: Pisos,False,False,1999.0,False,True,,,True,True,True,,True,,,,,,True,True,en trámite,True,,,True,0.0,True,False,False,False
6601,15141,Piso en venta en calle de Maqueda,"Aluche, Madrid",200.0,,5,2.0,,,,,Calle de Maqueda,True,Calle de Maqueda,,,2.0,False,,Neighborhood 67: Aluche (2190.48 €/m2) - District 10: Latina,sale,1414,,False,389000,1945,True,HouseType 1: Pisos,True,False,1970.0,True,False,,True,True,True,True,,,True,,True,,,,,en trámite,False,,,,,,,,
6602,15140,Piso en venta en Puerta del Ángel,"Latina, Madrid",47.0,37.0,1,1.0,,,,,,True,,,,1.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,609,,False,116000,2468,True,HouseType 1: Pisos,False,False,2006.0,False,True,,True,True,True,True,,,,,True,,,True,,no indicado,False,,,,,,,,
6605,15137,Piso en venta en avenida del Padre Piquer,"Aluche, Madrid",75.0,60.0,3,1.0,,,,,Avenida del Padre Piquer,True,Avenida del Padre Piquer,,,2.0,False,,Neighborhood 67: Aluche (2190.48 €/m2) - District 10: Latina,sale,751,,False,151900,2025,True,HouseType 1: Pisos,True,False,1971.0,,,,,True,True,True,,,,,,,,,,G,True,,,True,0.0,,,,
6606,15136,Dúplex en venta en calle de Gallur,"Los Cármenes, Madrid",80.0,76.0,3,1.0,,,,,Calle de Gallur,True,Calle de Gallur,,,2.0,False,,Neighborhood 71: Los Cármenes (2458.61 €/m2) - District 10: Latina,sale,715,,False,142500,1781,True,HouseType 4: Dúplex,False,False,1965.0,False,True,,,True,False,False,,,True,,True,,,,,E,False,,,,,True,False,True,False
6612,15130,Piso en venta en avenida del Manzanares,"Puerta del Ángel, Madrid",117.0,,4,2.0,,,,,Avenida del Manzanares,True,Avenida del Manzanares,,,3.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,1451,,False,405000,3462,True,HouseType 1: Pisos,False,False,1959.0,True,False,,True,True,True,True,,,True,,,,,True,True,en trámite,False,,,,,False,False,False,True
6613,15129,"Piso en venta en paseo de Extremadura, 175","Lucero, Madrid",136.0,121.0,4,2.0,,,,,"Paseo de Extremadura, 175",False,Paseo de Extremadura,175,,2.0,False,,Neighborhood 69: Lucero (2363.25 €/m2) - District 10: Latina,sale,1368,,False,369000,2713,True,HouseType 1: Pisos,False,False,1976.0,False,True,,True,True,False,True,,,True,,,,,,,en trámite,True,,,True,0.0,,,,
6615,15127,Piso en venta en calle Vicente Camarón s/n,"Puerta del Ángel, Madrid",62.0,54.0,1,1.0,,,,,Calle Vicente Camarón s/n,False,,,,1.0,False,,Neighborhood 70: Puerta del Ángel (2443.62 €/m2) - District 10: Latina,sale,604,,False,115000,1855,True,HouseType 1: Pisos,False,False,1935.0,,,,,,False,True,,,,,,,,,,E,False,,,,,,,,
6616,15126,Piso en venta en calle de Nuestra Señora de la Luz,"Aluche, Madrid",122.0,,3,2.0,,,,,Calle de Nuestra Señora de la Luz,True,Calle de Nuestra Señora de la Luz,,,5.0,False,,Neighborhood 67: Aluche (2190.48 €/m2) - District 10: Latina,sale,1320,,False,349000,2861,True,HouseType 1: Pisos,False,False,1977.0,True,False,,True,True,True,True,,,True,,,,,True,True,G,False,,,,,,,,
